FID;SP;NO;LAT;LONG;NAME
4,858;st;1;-23.695799999999998;31.535399999999999;Makhadzi
4,859;wl;1;-23.704200000000000;31.545800000000000;Makhadzi
4,860;v;3;-23.699999999999999;31.545800000000000;Makhadzi
4,861;vl;1;-23.689599999999999;31.541699999999999;Makhadzi
4,862;w;13;-23.639600000000002;31.527100000000001;Makhadzi
4,863;k;73;-23.633299999999998;31.524999999999999;Makhadzi
4,864;k;17;-23.625000000000000;31.522900000000000;Makhadzi
4,865;w;9;-23.616700000000002;31.520800000000001;Makhadzi
4,866;k;5;-23.610399999999998;31.518699999999999;Makhadzi
4,867;k;60;-23.622900000000001;31.531199999999998;Makhadzi
4,868;st;1;-23.629200000000001;31.533300000000001;Makhadzi
4,869;vl;18;-23.641700000000000;31.537500000000001;Makhadzi
4,870;wl;1;-23.664600000000000;31.545800000000000;Makhadzi
4,871;k;10;-23.668800000000001;31.543700000000001;Makhadzi
4,872;w;1;-23.672899999999998;31.543700000000001;Makhadzi
4,873;wl;1;-23.670800000000000;31.545800000000000;Makhadzi
4,874;k;57;-23.670800000000000;31.552099999999999;Makhadzi
4,875;w;6;-23.675000000000001;31.550000000000001;Makhadzi
4,876;k;4;-23.679200000000002;31.543700000000001;Makhadzi
4,877;w;1;-23.681300000000000;31.552099999999999;Makhadzi
4,878;w;10;-23.685400000000001;31.552099999999999;Makhadzi
4,879;v;1;-23.687500000000000;31.554200000000002;Makhadzi
4,880;k;24;-23.691700000000001;31.547899999999998;Makhadzi
4,881;t;6;-23.691700000000001;31.552099999999999;Makhadzi
4,882;k;9;-23.695799999999998;31.554200000000002;Makhadzi
4,883;k;1;-23.695799999999998;31.550000000000001;Makhadzi
4,884;wl;1;-23.679200000000002;31.554200000000002;Makhadzi
4,885;k;25;-23.668800000000001;31.552099999999999;Makhadzi
4,886;k;170;-23.662500000000001;31.550000000000001;Makhadzi
4,887;k;21;-23.620799999999999;31.535399999999999;Makhadzi
4,888;k;12;-23.602100000000000;31.541699999999999;Makhadzi
4,889;vl;11;-23.616700000000002;31.545800000000000;Makhadzi
4,890;e;5;-23.622900000000001;31.545800000000000;Makhadzi
4,891;e;11;-23.656300000000002;31.558299999999999;Makhadzi
4,892;k;9;-23.662500000000001;31.560400000000001;Makhadzi
4,893;bh;1;-23.670800000000000;31.562500000000000;Makhadzi
4,894;st;1;-23.683299999999999;31.566700000000001;Makhadzi
4,895;vl;1;-23.612500000000001;31.560400000000001;Makhadzi
4,896;t;1;-23.622900000000001;31.560400000000001;Makhadzi
4,897;k;1;-23.629200000000001;31.562500000000000;Makhadzi
4,898;st;1;-23.637499999999999;31.564599999999999;Makhadzi
4,899;ko;4;-23.658300000000001;31.570799999999998;Makhadzi
4,900;vl;1;-23.618800000000000;31.568700000000000;Makhadzi
4,901;v;4;-23.625000000000000;31.597899999999999;Makhadzi
4,902;k;3;-23.631300000000000;31.600000000000001;Makhadzi
4,903;b;60;-23.639600000000002;31.600000000000001;Makhadzi
4,904;b;200;-23.654199999999999;31.606200000000001;Makhadzi
4,905;ko;5;-23.670800000000000;31.610399999999998;Makhadzi
4,906;ob;1;-23.677099999999999;31.610399999999998;Makhadzi
4,907;r;5;-23.691700000000001;31.618700000000000;Makhadzi
4,908;k;5;-23.689599999999999;31.618700000000000;Makhadzi
4,909;k;8;-23.679200000000002;31.614599999999999;Makhadzi
4,910;k;3;-23.672899999999998;31.616700000000002;Makhadzi
4,911;ko;3;-23.662500000000001;31.614599999999999;Makhadzi
4,912;k;7;-23.656300000000002;31.612500000000001;Makhadzi
4,913;k;6;-23.637499999999999;31.606200000000001;Makhadzi
4,914;t;13;-23.625000000000000;31.606200000000001;Makhadzi
4,915;bb;1;-23.618800000000000;31.604199999999999;Makhadzi
4,916;k;4;-23.612500000000001;31.602100000000000;Makhadzi
4,917;t;2;-23.606300000000001;31.600000000000001;Makhadzi
4,918;r;3;-23.625000000000000;31.612500000000001;Makhadzi
4,919;vl;1;-23.656300000000002;31.618700000000000;Makhadzi
4,920;bh;1;-23.685400000000001;31.625000000000000;Makhadzi
4,921;r;6;-23.670800000000000;31.629200000000001;Makhadzi
4,922;wr;4;-23.635400000000001;31.627099999999999;Makhadzi
4,923;ob;2;-23.745799999999999;31.508299999999998;Makhadzi
4,924;r;30;-23.747900000000001;31.506200000000000;Makhadzi
4,925;k;2;-23.752099999999999;31.508299999999998;Makhadzi
4,926;kb;1;-23.754200000000001;31.506200000000000;Makhadzi
4,927;r;6;-23.760400000000001;31.510400000000001;Makhadzi
4,928;r;10;-23.745799999999999;31.512499999999999;Makhadzi
4,929;k;5;-23.741700000000002;31.510400000000001;Makhadzi
4,930;r;6;-23.731300000000001;31.516700000000000;Makhadzi
4,931;kp;5;-23.735399999999998;31.516700000000000;Makhadzi
4,932;k;2;-23.743800000000000;31.518699999999999;Makhadzi
4,933;kp;1;-23.747900000000001;31.516700000000000;Makhadzi
4,934;r;25;-23.752099999999999;31.518699999999999;Makhadzi
4,935;r;5;-23.756300000000000;31.518699999999999;Makhadzi
4,936;ob;1;-23.760400000000001;31.518699999999999;Makhadzi
4,937;o;22;-23.766700000000000;31.524999999999999;Makhadzi
4,938;kp;1;-23.762499999999999;31.524999999999999;Makhadzi
4,939;kp;1;-23.756300000000000;31.524999999999999;Makhadzi
4,940;st;1;-23.752099999999999;31.524999999999999;Makhadzi
4,941;r;7;-23.747900000000001;31.522900000000000;Makhadzi
4,942;k;3;-23.745799999999999;31.522900000000000;Makhadzi
4,943;k;36;-23.741700000000002;31.522900000000000;Makhadzi
4,944;kp;1;-23.737500000000001;31.522900000000000;Makhadzi
4,945;r;6;-23.735399999999998;31.520800000000001;Makhadzi
4,946;r;5;-23.731300000000001;31.522900000000000;Makhadzi
4,947;wb;2;-23.722899999999999;31.520800000000001;Makhadzi
4,948;k;2;-23.718800000000002;31.520800000000001;Makhadzi
4,949;r;15;-23.743800000000000;31.529199999999999;Makhadzi
4,950;k;5;-23.747900000000001;31.529199999999999;Makhadzi
4,951;r;2;-23.752099999999999;31.529199999999999;Makhadzi
4,952;r;3;-23.756300000000000;31.529199999999999;Makhadzi
4,953;r;1;-23.760400000000001;31.531199999999998;Makhadzi
4,954;r;30;-23.764600000000002;31.531199999999998;Makhadzi
4,955;k;3;-23.772900000000000;31.539600000000000;Makhadzi
4,956;r;1;-23.768799999999999;31.539600000000000;Makhadzi
4,957;r;70;-23.764600000000002;31.537500000000001;Makhadzi
4,958;ob;1;-23.760400000000001;31.537500000000001;Makhadzi
4,959;k;28;-23.725000000000001;31.531199999999998;Makhadzi
4,960;wl;1;-23.714600000000001;31.539600000000000;Makhadzi
4,961;k;13;-23.720800000000001;31.541699999999999;Makhadzi
4,962;k;5;-23.750000000000000;31.543700000000001;Makhadzi
4,963;st;1;-23.758299999999998;31.550000000000001;Makhadzi
4,964;wl;1;-23.762499999999999;31.554200000000002;Makhadzi
4,965;w;10;-23.766700000000000;31.554200000000002;Makhadzi
4,966;k;8;-23.768799999999999;31.552099999999999;Makhadzi
4,967;r;6;-23.779199999999999;31.560400000000001;Makhadzi
4,968;k;6;-23.774999999999999;31.558299999999999;Makhadzi
4,969;w;8;-23.770800000000001;31.558299999999999;Makhadzi
4,970;k;16;-23.756300000000000;31.558299999999999;Makhadzi
4,971;w;6;-23.752099999999999;31.556200000000000;Makhadzi
4,972;ko;5;-23.747900000000001;31.556200000000000;Makhadzi
4,973;t;1;-23.743800000000000;31.556200000000000;Makhadzi
4,974;st;1;-23.735399999999998;31.554200000000002;Makhadzi
4,975;w;1;-23.710400000000000;31.556200000000000;Makhadzi
4,976;t;2;-23.712499999999999;31.558299999999999;Makhadzi
4,977;k;1;-23.718800000000002;31.558299999999999;Makhadzi
4,978;k;2;-23.741700000000002;31.562500000000000;Makhadzi
4,979;k;8;-23.750000000000000;31.564599999999999;Makhadzi
4,980;wl;2;-23.756300000000000;31.564599999999999;Makhadzi
4,981;k;7;-23.762499999999999;31.564599999999999;Makhadzi
4,982;k;10;-23.768799999999999;31.566700000000001;Makhadzi
4,983;r;40;-23.772900000000000;31.566700000000001;Makhadzi
4,984;w;20;-23.777100000000001;31.568700000000000;Makhadzi
4,985;r;20;-23.806300000000000;31.581199999999999;Makhadzi
4,986;r;3;-23.800000000000001;31.579200000000000;Makhadzi
4,987;wl;3;-23.777100000000001;31.577100000000002;Makhadzi
4,988;w;5;-23.764600000000002;31.572900000000001;Makhadzi
4,989;k;6;-23.758299999999998;31.572900000000001;Makhadzi
4,990;w;3;-23.729199999999999;31.566700000000001;Makhadzi
4,991;k;38;-23.699999999999999;31.577100000000002;Makhadzi
4,992;st;1;-23.735399999999998;31.579200000000000;Makhadzi
4,993;k;6;-23.762499999999999;31.581199999999999;Makhadzi
4,994;w;5;-23.766700000000000;31.583300000000001;Makhadzi
4,995;w;3;-23.777100000000001;31.583300000000001;Makhadzi
4,996;kb;1;-23.783300000000001;31.581199999999999;Makhadzi
4,997;b;200;-23.797899999999998;31.591699999999999;Makhadzi
4,998;sv;1;-23.743800000000000;31.591699999999999;Makhadzi
4,999;k;9;-23.739599999999999;31.589600000000001;Makhadzi
5,000;k;14;-23.735399999999998;31.589600000000001;Makhadzi
5,001;wl;1;-23.731300000000001;31.589600000000001;Makhadzi
5,002;k;21;-23.720800000000001;31.585400000000000;Makhadzi
5,003;k;8;-23.714600000000001;31.585400000000000;Makhadzi
5,004;h;1;-23.706299999999999;31.583300000000001;Makhadzi
5,005;r;2;-23.699999999999999;31.583300000000001;Makhadzi
5,006;st;2;-23.702100000000002;31.591699999999999;Makhadzi
5,007;h;1;-23.714600000000001;31.593699999999998;Makhadzi
5,008;kp;1;-23.722899999999999;31.597899999999999;Makhadzi
5,009;k;7;-23.735399999999998;31.597899999999999;Makhadzi
5,010;k;10;-23.741700000000002;31.597899999999999;Makhadzi
5,011;st;1;-23.756300000000000;31.597899999999999;Makhadzi
5,012;k;16;-23.762499999999999;31.597899999999999;Makhadzi
5,013;k;11;-23.768799999999999;31.595800000000001;Makhadzi
5,014;w;3;-23.772900000000000;31.597899999999999;Makhadzi
5,015;k;5;-23.777100000000001;31.597899999999999;Makhadzi
5,016;k;8;-23.779199999999999;31.597899999999999;Makhadzi
5,017;kp;2;-23.785399999999999;31.597899999999999;Makhadzi
5,018;kk;1;-23.785399999999999;31.597899999999999;Makhadzi
5,019;k;4;-23.789600000000000;31.600000000000001;Makhadzi
5,020;kp;12;-23.793800000000001;31.600000000000001;Makhadzi
5,021;kk;3;-23.793800000000001;31.602100000000000;Makhadzi
5,022;k;4;-23.795800000000000;31.602100000000000;Makhadzi
5,023;ko;2;-23.797899999999998;31.604199999999999;Makhadzi
5,024;k;8;-23.802099999999999;31.600000000000001;Makhadzi
5,025;r;60;-23.806300000000000;31.602100000000000;Makhadzi
5,026;r;2;-23.812500000000000;31.602100000000000;Makhadzi
5,027;bh;1;-23.816700000000001;31.600000000000001;Makhadzi
5,028;wa;1;-23.820799999999998;31.602100000000000;Makhadzi
5,029;r;1;-23.824999999999999;31.604199999999999;Makhadzi
5,030;k;3;-23.829200000000000;31.604199999999999;Makhadzi
5,031;kp;2;-23.839600000000001;31.602100000000000;Makhadzi
5,032;r;5;-23.845800000000001;31.597899999999999;Makhadzi
5,033;k;9;-23.837499999999999;31.597899999999999;Makhadzi
5,034;w;3;-23.833300000000001;31.597899999999999;Makhadzi
5,035;r;2;-23.829200000000000;31.595800000000001;Makhadzi
5,036;wb;6;-23.824999999999999;31.595800000000001;Letaba
5,037;r;55;-23.831299999999999;31.591699999999999;Letaba
5,038;r;1;-23.835400000000000;31.591699999999999;Makhadzi
5,039;ob;2;-23.839600000000001;31.591699999999999;Makhadzi
5,040;r;15;-23.843800000000002;31.591699999999999;Makhadzi
5,041;wb;8;-23.841699999999999;31.585400000000000;Makhadzi
5,042;ob;2;-23.835400000000000;31.608300000000000;Makhadzi
5,043;k;4;-23.829200000000000;31.608300000000000;Makhadzi
5,044;r;6;-23.824999999999999;31.608300000000000;Makhadzi
5,045;k;13;-23.820799999999998;31.608300000000000;Makhadzi
5,046;ob;1;-23.818800000000000;31.610399999999998;Makhadzi
5,047;st;1;-23.814599999999999;31.608300000000000;Makhadzi
5,048;r;1;-23.810400000000001;31.608300000000000;Makhadzi
5,049;kp;3;-23.806300000000000;31.610399999999998;Makhadzi
5,050;ob;1;-23.804200000000002;31.610399999999998;Makhadzi
5,051;kp;15;-23.800000000000001;31.610399999999998;Makhadzi
5,052;kp;3;-23.795800000000000;31.610399999999998;Makhadzi
5,053;k;6;-23.791699999999999;31.612500000000001;Makhadzi
5,054;kp;4;-23.789600000000000;31.610399999999998;Makhadzi
5,055;k;2;-23.785399999999999;31.612500000000001;Makhadzi
5,056;ja;3;-23.781300000000002;31.610399999999998;Makhadzi
5,057;k;6;-23.777100000000001;31.608300000000000;Makhadzi
5,058;kp;1;-23.774999999999999;31.608300000000000;Makhadzi
5,059;kp;2;-23.770800000000001;31.608300000000000;Makhadzi
5,060;kp;1;-23.762499999999999;31.606200000000001;Makhadzi
5,061;k;4;-23.747900000000001;31.606200000000001;Makhadzi
5,062;k;4;-23.739599999999999;31.604199999999999;Makhadzi
5,063;k;2;-23.729199999999999;31.604199999999999;Makhadzi
5,064;kp;1;-23.716699999999999;31.604199999999999;Makhadzi
5,065;k;3;-23.710400000000000;31.610399999999998;Makhadzi
5,066;st;1;-23.735399999999998;31.608300000000000;Makhadzi
5,067;kp;1;-23.745799999999999;31.610399999999998;Makhadzi
5,068;kp;2;-23.756300000000000;31.612500000000001;Makhadzi
5,069;k;4;-23.766700000000000;31.614599999999999;Makhadzi
5,070;k;4;-23.772900000000000;31.614599999999999;Makhadzi
5,071;kp;4;-23.777100000000001;31.616700000000002;Makhadzi
5,072;ob;1;-23.779199999999999;31.616700000000002;Makhadzi
5,073;r;6;-23.783300000000001;31.616700000000002;Makhadzi
5,074;r;3;-23.787500000000001;31.616700000000002;Makhadzi
5,075;kp;1;-23.791699999999999;31.618700000000000;Makhadzi
5,076;kp;2;-23.797899999999998;31.618700000000000;Makhadzi
5,077;kk;1;-23.795800000000000;31.616700000000002;Makhadzi
5,078;k;4;-23.802099999999999;31.616700000000002;Makhadzi
5,079;r;4;-23.804200000000002;31.616700000000002;Makhadzi
5,080;r;30;-23.808299999999999;31.616700000000002;Makhadzi
5,081;ob;2;-23.814599999999999;31.616700000000002;Makhadzi
5,082;kp;15;-23.818800000000000;31.616700000000002;Makhadzi
5,083;r;21;-23.820799999999998;31.614599999999999;Makhadzi
5,084;r;7;-23.824999999999999;31.614599999999999;Makhadzi
5,085;k;6;-23.829200000000000;31.614599999999999;Makhadzi
5,086;wb;3;-23.831299999999999;31.618700000000000;Makhadzi
5,087;o;15;-23.824999999999999;31.618700000000000;Makhadzi
5,088;kp;1;-23.822900000000001;31.620799999999999;Makhadzi
5,089;ob;1;-23.818800000000000;31.620799999999999;Makhadzi
5,090;k;11;-23.816700000000001;31.620799999999999;Makhadzi
5,091;r;13;-23.812500000000000;31.622900000000001;Makhadzi
5,092;ob;1;-23.808299999999999;31.620799999999999;Makhadzi
5,093;kp;1;-23.804200000000002;31.622900000000001;Makhadzi
5,094;k;3;-23.795800000000000;31.620799999999999;Makhadzi
5,095;r;30;-23.791699999999999;31.620799999999999;Makhadzi
5,096;r;20;-23.787500000000001;31.620799999999999;Makhadzi
5,097;k;5;-23.783300000000001;31.622900000000001;Makhadzi
5,098;r;4;-23.779199999999999;31.622900000000001;Makhadzi
5,099;r;12;-23.774999999999999;31.622900000000001;Makhadzi
5,100;kp;12;-23.770800000000001;31.622900000000001;Makhadzi
5,101;r;5;-23.766700000000000;31.620799999999999;Makhadzi
5,102;k;2;-23.756300000000000;31.618700000000000;Makhadzi
5,103;kp;4;-23.747900000000001;31.618700000000000;Makhadzi
5,104;k;11;-23.739599999999999;31.614599999999999;Makhadzi
5,105;r;8;-23.731300000000001;31.616700000000002;Makhadzi
5,106;t;1;-23.727100000000000;31.614599999999999;Makhadzi
5,107;r;40;-23.714600000000001;31.614599999999999;Makhadzi
5,108;r;7;-23.708300000000001;31.614599999999999;Makhadzi
5,109;k;12;-23.704200000000000;31.612500000000001;Makhadzi
5,110;w;4;-23.699999999999999;31.612500000000001;Makhadzi
5,111;k;15;-23.695799999999998;31.612500000000001;Makhadzi
5,112;kp;1;-23.699999999999999;31.625000000000000;Makhadzi
5,113;r;13;-23.704200000000000;31.625000000000000;Makhadzi
5,114;r;9;-23.710400000000000;31.625000000000000;Makhadzi
5,115;ko;4;-23.733300000000000;31.622900000000001;Makhadzi
5,116;b;5;-23.760400000000001;31.627099999999999;Makhadzi
5,117;k;4;-23.766700000000000;31.629200000000001;Makhadzi
5,118;r;25;-23.772900000000000;31.629200000000001;Makhadzi
5,119;r;3;-23.781300000000002;31.629200000000001;Makhadzi
5,120;k;2;-23.789600000000000;31.627099999999999;Makhadzi
5,121;wa;1;-23.793800000000001;31.627099999999999;Makhadzi
5,122;r;30;-23.797899999999998;31.629200000000001;Makhadzi
5,123;k;23;-23.802099999999999;31.627099999999999;Makhadzi
5,124;kp;5;-23.806300000000000;31.627099999999999;Makhadzi
5,125;r;30;-23.808299999999999;31.627099999999999;Makhadzi
5,126;k;2;-23.812500000000000;31.627099999999999;Makhadzi
5,127;r;6;-23.814599999999999;31.627099999999999;Makhadzi
5,128;k;16;-23.818800000000000;31.627099999999999;Makhadzi
5,129;bh;1;-23.822900000000001;31.633299999999998;Makhadzi
5,130;ob;3;-23.824999999999999;31.627099999999999;Makhadzi
5,131;k;3;-23.829200000000000;31.637499999999999;Makhadzi
5,132;k;4;-23.800000000000001;31.635400000000001;Makhadzi
5,133;k;1;-23.752099999999999;31.629200000000001;Makhadzi
5,134;r;1;-23.747900000000001;31.629200000000001;Makhadzi
5,135;k;8;-23.729199999999999;31.629200000000001;Makhadzi
5,136;r;3;-23.716699999999999;31.627099999999999;Makhadzi
5,137;k;3;-23.710400000000000;31.627099999999999;Makhadzi
5,138;r;10;-23.704200000000000;31.631200000000000;Makhadzi
5,139;ob;1;-23.699999999999999;31.629200000000001;Makhadzi
5,140;r;11;-23.695799999999998;31.629200000000001;Makhadzi
5,141;r;4;-23.691700000000001;31.629200000000001;Makhadzi
5,142;kp;4;-23.687500000000000;31.629200000000001;Makhadzi
5,143;k;3;-23.683299999999999;31.631200000000000;Makhadzi
5,144;k;2;-23.681300000000000;31.631200000000000;Makhadzi
5,145;r;1;-23.656300000000002;31.639600000000002;Makhadzi
5,146;k;9;-23.664600000000000;31.637499999999999;Makhadzi
5,147;t;4;-23.670800000000000;31.639600000000002;Makhadzi
5,148;k;13;-23.672899999999998;31.639600000000002;Makhadzi
5,149;r;15;-23.677099999999999;31.637499999999999;Makhadzi
5,150;k;4;-23.685400000000001;31.641700000000000;Makhadzi
5,151;kp;1;-23.704200000000000;31.637499999999999;Makhadzi
5,152;r;5;-23.729199999999999;31.635400000000001;Makhadzi
5,153;k;4;-23.735399999999998;31.635400000000001;Makhadzi
5,154;k;6;-23.741700000000002;31.635400000000001;Makhadzi
5,155;r;10;-23.747900000000001;31.635400000000001;Makhadzi
5,156;r;7;-23.754200000000001;31.633299999999998;Makhadzi
5,157;k;4;-23.760400000000001;31.635400000000001;Makhadzi
5,158;k;2;-23.764600000000002;31.637499999999999;Makhadzi
5,159;e;1;-23.768799999999999;31.637499999999999;Makhadzi
5,160;k;7;-23.774999999999999;31.639600000000002;Makhadzi
5,161;bb;1;-23.783300000000001;31.641700000000000;Makhadzi
5,162;ba;1;-23.787500000000001;31.641700000000000;Makhadzi
5,163;ko;3;-23.793800000000001;31.641700000000000;Makhadzi
5,164;k;1;-23.797899999999998;31.641700000000000;Makhadzi
5,165;wb;2;-23.804200000000002;31.641700000000000;Makhadzi
5,166;wb;7;-23.810400000000001;31.641700000000000;Makhadzi
5,167;o;9;-23.816700000000001;31.649999999999999;Lebombo
5,168;kp;3;-23.812500000000000;31.649999999999999;Lebombo
5,169;k;3;-23.806300000000000;31.649999999999999;Lebombo
5,170;k;7;-23.758299999999998;31.643699999999999;Makhadzi
5,171;kp;2;-23.729199999999999;31.641700000000000;Makhadzi
5,172;b;11;-23.699999999999999;31.641700000000000;Makhadzi
5,173;kp;1;-23.693800000000000;31.641700000000000;Makhadzi
5,174;k;2;-23.685400000000001;31.641700000000000;Makhadzi
5,175;bb;4;-23.656300000000002;31.643699999999999;Makhadzi
5,176;r;1;-23.695799999999998;31.647900000000000;Makhadzi
5,177;bh;1;-23.727100000000000;31.649999999999999;Lebombo
5,178;kp;1;-23.764600000000002;31.652100000000001;Makhadzi
5,179;k;1;-23.770800000000001;31.652100000000001;Makhadzi
5,180;k;6;-23.774999999999999;31.652100000000001;Makhadzi
5,181;r;2;-23.779199999999999;31.654199999999999;Makhadzi
5,182;o;36;-23.795800000000000;31.654199999999999;Lebombo
5,183;ob;1;-23.802099999999999;31.656199999999998;Lebombo
5,184;ob;9;-23.597899999999999;31.470800000000001;Nshawu
5,185;kb;1;-23.581299999999999;31.472899999999999;Nshawu
